longitude,latitude,f1,f2,f3,f4,f5,f6,t1,id,f2_div_f4,f6_div_f2,f5_cat
12.03,52.74,43.0,1195.0,1251.0,262.0,3.4539,256.0,125000.0,2551,4.56,0.21,3
12.59,52.51012077939409,25.0,3004.0,1145.0,376.0,7.2655,393.0,191930.9652894885,2552,7.99,0.13,5
13.48117240917013,53.63,24.0,2221.4102736512973,780.0,358.0,3.0043,457.5068800028618,122100.0,2553,6.21,0.21,2
12.09,54.11,30.0,2555.0,1347.0,467.0,3.3693,510.0,71800.0,2554,5.47,0.2,3
11.85,53.43,25.0,1348.0,660.0,200.0,5.2852,210.0,297600.0,2555,6.74,0.16,4
12.99,52.01,15.0,3475.0,2568.0,653.0,4.6211,686.0,151400.0,2556,5.32,0.2,3
13.0,52.02,15.0,2873.0,1582.0,567.0,5.1519,547.0,264700.0,2557,5.07,0.19,4
13.0,52.0,9.0,2782.0,1790.0,748.0,2.9154,884.0,203300.0,2558,3.72,0.32,2
13.0,52.01,46.0,4036.0,1872.0,833.0,4.5625,856.0,275200.0,2559,4.85,0.21,3
14.15,53.0,30.0,2221.4102736512973,1776.0,880.0,3.665552516894221,957.0,191930.9652894885,2560,2.52,0.2050331686661962,3
12.37,52.78,17.0,2648.0,1193.0,540.0,2.4461,589.0,151700.0,2561,4.9,0.22,2
12.36,52.77,52.0,16.0,8.0,3.0,1.125,4.0,60000.0,2562,5.33,0.25,1
14.11,52.74,23.0,1150.0,572.0,174.0,4.9167,174.0,152400.0,2563,6.61,0.15,4
14.1,52.74,49.0,1130.0,607.0,239.0,2.4597,244.0,93800.0,2564,4.73,0.22,2
14.07,52.83,25.0,2161.0,896.0,468.0,2.2284,462.0,177500.0,2565,4.62,0.21,2
14.09,52.83,19.0,3544.0,1787.0,560.0,6.7837,542.0,264300.0,2566,6.33,0.15,5
14.11,52.84,27.0,669.0,314.0,106.0,2.4659,131.0,231300.0,2567,6.31,0.2,2
13.1,53.14,25.0,1122.0,564.0,213.0,3.1654,198.0,111600.0,2568,5.27,0.18,2
13.11,53.13,33.0,2996.0,1048.0,387.0,3.665552516894221,398.0,191930.9652894885,2569,7.74,0.13,3
13.56,51.97,23.0,3220.0,1299.0,591.0,3.9261,603.0,213300.0,2570,5.45,0.19,3
12.42,52.51012077939409,32.0,342.0,138.0,52.0,2.9821,58.0,155000.0,2571,6.58,0.17,2
12.37,54.22,38.0,1810.0,1257.0,354.0,3.8355,371.0,111700.0,2572,5.11,0.2,3
11.92,54.09,36.0,633.0,557.0,139.0,1.5729,148.0,82700.0,2573,4.55,0.23,1
11.93,54.09,8.0,4447.0,1680.0,705.0,3.665552516894221,713.0,450400.0,2574,6.31,0.16,3
13.81,52.95,20.0,3870.0,2088.0,774.0,3.3021,795.0,152700.0,2575,5.0,0.21,3
13.81,52.96,37.0,334.0,98.0,47.0,4.9643,54.0,335000.0,2576,7.11,0.16,4
12.74,53.9,26.0,48.0,19.0,8.0,7.7197,8.0,400000.0,2577,6.0,0.17,5
13.42,52.51012077939409,22.0,1597.0,657.0,273.0,4.3098,280.0,213500.0,2578,5.85,0.18,3
13.91,53.01,22.0,2857.0,2412.0,496.0,4.7337,516.0,127600.0,2579,5.76,0.18,3
13.71,52.55,30.0,1340.0,631.0,231.0,3.375,244.0,118500.0,2580,5.8,0.18,3
13.73,52.58,37.0,1576.0,662.0,340.0,5.308,345.0,191930.9652894885,2581,4.64,0.22,4
13.76,52.58,33.0,2289.0,1100.0,503.0,2.1694,576.0,95700.0,2582,4.55,0.25,2
14.42,52.58,21.0,2628.0,1364.0,468.0,2.0455,494.0,59400.0,2583,5.62,0.19,2
13.19,53.03,44.0,1550.0,1718.0,403.0,2.5268,407.0,141100.0,2584,3.85,0.26,2
13.17,53.04,18.0,2221.4102736512973,3114.0,1002.0,4.0294,1043.0,133200.0,2585,2.22,0.2050331686661962,3
13.19,53.04,35.0,2791.0,1395.0,476.0,2.5625,552.0,62700.0,2586,5.86,0.2,2
14.16,52.75,52.0,2980.0,967.0,359.0,3.665552516894221,366.0,191930.9652894885,2587,5.179789114699331,0.12,3
12.96,50.97,33.0,2774.0,1229.0,407.0,6.2944,428.0,265600.0,2588,6.82,0.15,4
14.08,52.76,26.0,2221.4102736512973,2937.0,430.14788333569305,4.801,457.5068800028618,191930.9652894885,2589,5.16,0.21,4
14.08,52.77,18.0,2221.4102736512973,1225.2837321251593,955.0,3.665552516894221,976.0,374000.0,2590,2.33,0.2050331686661962,3
14.09,52.76,15.0,3543.0,3131.0,823.0,3.0184,888.0,139400.0,2591,4.3,0.25,2
14.1,52.78,23.0,1086.0,825.0,250.0,2.4609,268.0,219600.0,2592,4.34,0.25,2
14.18,52.76,20.0,2221.4102736512973,1225.2837321251593,1060.0,5.0838,1068.0,248200.0,2593,5.179789114699331,0.2050331686661962,4
14.16,52.76,20.0,1256.0,566.0,195.0,4.0221,209.0,86300.0,2594,6.44,0.17,3
13.95,52.12,38.0,51.0,41.0,10.0,6.0224,12.0,187500.0,2595,5.1,0.24,4
12.61,53.38,26.0,2664.0,1745.0,789.0,3.4269,842.0,301900.0,2596,3.38,0.32,3
12.69,53.51,47.0,1375.0,843.0,319.0,1.3785,307.0,142300.0,2597,4.31,0.22,1
13.76,53.1,19.0,5015.0,1225.2837321251593,940.0,3.9818,1013.0,152900.0,2598,5.34,0.2,3
13.16,53.24,32.0,2832.0,1033.0,385.0,6.5648,393.0,237200.0,2599,7.36,0.14,5
14.25,52.69,24.0,2459.0,916.0,324.0,7.0712,317.0,293000.0,2600,7.59,0.13,5
14.26,53.74,36.0,1446.0,678.0,295.0,2.8409,306.0,153000.0,2601,4.9,0.21,2
14.27,53.74,19.0,2109.0,1742.0,426.0,2.4097,427.0,66000.0,2602,4.95,0.2,2
13.84,53.7,40.0,1684.0,795.0,330.0,5.2723,316.0,218300.0,2603,5.1,0.19,4
14.22,52.76,26.0,1164.0,1685.0,541.0,1.5727,674.0,225000.0,2604,5.179789114699331,0.2050331686661962,1
13.89,51.67,15.0,3153.0,1633.0,527.0,3.6898,628.0,131000.0,2605,5.98,0.2,3
13.98,53.01,15.0,3310.0,1104.0,460.0,6.1009,488.0,314400.0,2606,7.2,0.15,4
13.97,53.01,27.0,1417.0,814.0,348.0,2.3603,373.0,195300.0,2607,4.07,0.26,2
13.95,53.02,45.0,1314.0,649.0,232.0,2.575,277.0,73600.0,2608,5.66,0.21,2
14.02,53.0,33.0,3880.0,2288.0,805.0,3.6848,770.0,140700.0,2609,4.82,0.2,3
13.97,53.04,38.0,3392.0,1894.0,713.0,3.0573,709.0,350800.0,2610,4.76,0.21,2
14.02,53.01,20.0,1682.0,706.0,291.0,4.0966,296.0,140100.0,2611,5.78,0.18,3
14.01,53.0,14.0,3700.0,1171.0,695.0,1.9476,750.0,112500.0,2612,5.32,0.2,2
13.95,53.01,22.0,1931.0,1009.0,407.0,2.75,445.0,153200.0,2613,4.74,0.23,2
13.98,52.99,41.0,1049.0,428.0,183.0,4.3571,198.0,287500.0,2614,5.73,0.19,3
13.99,53.03,35.0,1618.0,1449.0,398.0,1.6786,378.0,56500.0,2615,4.07,0.23,2
13.9,51.56,16.0,193.0,312.0,76.0,3.7578,45.0,137500.0,2616,2.54,0.23,3
13.87,51.56,34.0,1883.0,1227.0,424.0,3.8929,408.0,187500.0,2617,4.44,0.22,3
13.38,53.13,3.0,2221.4102736512973,1225.2837321251593,430.14788333569305,5.1781,457.5068800028618,191900.0,2618,5.16,0.21,4
13.64,53.33,34.0,2510.0,1516.0,542.0,3.8068,535.0,267000.0,2619,4.63,0.21,3
13.65,53.34,28.0,3580.0,1634.0,567.0,4.745,611.0,248600.0,2620,6.31,0.17,3
13.63,53.33,50.0,1187.0,907.0,246.0,1.9479,261.0,89500.0,2621,4.83,0.22,2
13.62,53.34,30.0,2139.0,742.0,242.0,3.665552516894221,260.0,191930.9652894885,2622,5.179789114699331,0.12,3
14.25,52.43,38.0,1093.0,856.0,212.0,1.4279,256.0,73000.0,2623,5.16,0.23,1
14.24,52.43,9.0,1969.0,805.0,349.0,1.5491,406.0,62300.0,2624,5.64,0.21,1
13.51,51.67,34.0,1511.0,773.0,265.0,3.5313,272.0,142100.0,2625,5.7,0.18,3
13.86,51.44,32.0,2718.0,1156.0,410.0,5.2497,447.0,259300.0,2626,6.63,0.16,4
13.86,51.43,16.0,3746.0,1556.0,452.0,6.3303,508.0,299400.0,2627,5.179789114699331,0.14,4
13.17,51.74,22.0,2323.0,1301.0,478.0,2.7864,727.0,300000.0,2628,4.86,0.31,2
14.62,51.93,52.0,771.0,355.0,144.0,4.1458,147.0,143400.0,2629,5.35,0.19,3
13.91,53.28,27.0,4985.0,1928.0,742.0,6.4978,711.0,361500.0,2630,6.72,0.14,5
14.28,51.67,52.0,1542.0,939.0,276.0,1.6892,309.0,129100.0,2631,5.59,0.2,2
13.48117240917013,53.1,15.0,1010.0,470.0,342.0,3.2229,350.0,108300.0,2632,2.95,0.2050331686661962,3
13.79,51.71,52.0,58.0,41.0,27.0,4.0972,52.0,191930.9652894885,2633,5.179789114699331,0.2050331686661962,3
12.31,52.81,30.0,4494.0,1883.0,680.0,5.766,667.0,186100.0,2634,6.61,0.15,4
11.62,53.07,27.0,4580.0,2252.0,850.0,4.7926,918.0,454400.0,2635,5.39,0.2,3
12.54,53.17,43.0,2131.0,910.0,389.0,2.5804,399.0,92100.0,2636,5.48,0.19,2
14.14,51.79,3.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.9792,457.5068800028618,122100.0,2637,5.16,0.21,3
12.57,52.15,39.0,2050.0,1959.0,485.0,2.1389,529.0,168900.0,2638,4.23,0.26,2
12.61,52.15,40.0,2198.0,1023.0,567.0,3.755,611.0,398300.0,2639,3.88,0.28,3
12.59,52.16,10.0,901.0,698.0,167.0,4.6648,163.0,156100.0,2640,5.4,0.18,3
12.56,52.15,16.0,667.0,267.0,90.0,5.6147,92.0,244700.0,2641,7.41,0.14,4
13.56,51.59,28.0,2965.0,1591.0,472.0,4.6375,533.0,178200.0,2642,6.28,0.18,3
14.05,52.78,15.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.724,457.5068800028618,131600.0,2643,5.16,0.21,3
14.01,52.78,49.0,893.0,468.0,181.0,3.875,177.0,140600.0,2644,4.93,0.2,3
13.99,52.79,49.0,1175.0,982.0,278.0,1.2937,307.0,52000.0,2645,4.23,0.26,1
14.02,52.78,34.0,4135.0,2154.0,742.0,4.9732,687.0,342300.0,2646,5.57,0.17,4
14.05,52.8,36.0,2057.0,658.0,309.0,7.866,329.0,191930.9652894885,2647,6.66,0.16,5
14.01,52.79,26.0,4473.0,1518.0,805.0,5.0762,923.0,191930.9652894885,2648,5.56,0.21,4
14.06,52.78,39.0,1921.0,2286.0,470.0,3.0167,483.0,130000.0,2649,4.09,0.25,2
14.01,52.77,21.0,3622.0,2503.0,720.0,3.8531,667.0,105400.0,2650,5.03,0.18,3
13.42,51.52,14.0,4039.0,1905.0,670.0,6.3303,669.0,303000.0,2651,6.03,0.17,4
13.4,51.51,16.0,3592.0,1740.0,629.0,3.0703,642.0,126000.0,2652,5.71,0.18,2
13.41,51.52,24.0,1576.0,1630.0,531.0,1.24,580.0,325000.0,2653,2.97,0.2050331686661962,1
13.41,51.53,19.0,2221.4102736512973,1225.2837321251593,430.14788333569305,5.0532,457.5068800028618,218200.0,2654,5.16,0.21,4
13.41,51.51,16.0,3154.0,1837.0,793.0,1.9805,860.0,92900.0,2655,3.98,0.27,2
14.04,52.28,23.0,1443.0,1264.0,450.0,2.7543,521.0,220000.0,2656,3.21,0.2050331686661962,2
14.02,52.24,31.0,372.0,479.0,67.0,3.5547,68.0,200000.0,2657,5.55,0.18,3
14.04,52.26,23.0,1920.0,1161.0,358.0,2.2109,454.0,73200.0,2658,5.36,0.24,2
14.06,52.3,16.0,3490.0,1628.0,535.0,4.8836,545.0,239900.0,2659,6.52,0.16,4
14.06,52.27,44.0,1917.0,754.0,257.0,3.665552516894221,265.0,191930.9652894885,2660,7.46,0.14,3
14.07,52.3,30.0,1096.0,741.0,229.0,3.8625,231.0,234700.0,2661,4.79,0.21,3
14.03,52.25,21.0,939.0,556.0,178.0,1.7196,176.0,75000.0,2662,5.28,0.19,2
14.05,52.26,10.0,2221.4102736512973,1225.2837321251593,430.14788333569305,6.2579,457.5068800028618,315500.0,2663,5.16,0.21,4
13.25,53.0,34.0,3903.0,2054.0,716.0,4.2731,717.0,218000.0,2664,5.45,0.18,3
11.92,53.17,49.0,1815.0,601.0,410.0,3.0571,495.0,418800.0,2665,4.43,0.27,2
11.91,53.16,26.0,1648.0,954.0,405.0,3.2895,378.0,335000.0,2666,4.07,0.23,3
13.48117240917013,53.1,35.0,2478.0,1333.0,427.0,5.2099,431.0,191400.0,2667,5.8,0.17,4
14.2,53.36,22.0,2221.4102736512973,2059.0,673.0,3.665552516894221,706.0,191930.9652894885,2668,3.3,0.32,3
14.44,51.66,32.0,3951.0,1916.0,740.0,2.6722,797.0,111500.0,2669,5.34,0.2,2
14.43,51.65,45.0,2747.0,1320.0,693.0,3.1576,699.0,333300.0,2670,3.96,0.25,2
12.7,52.51,42.0,1574.0,844.0,369.0,2.314,376.0,169400.0,2671,4.27,0.24,2
12.4,52.49,26.0,797.0,383.0,114.0,6.8758,117.0,253800.0,2672,6.99,0.15,5
13.31,51.64,35.0,2240.0,1394.0,396.0,3.1799,423.0,86700.0,2673,5.66,0.19,2
13.3,51.64,29.0,2205.0,1072.0,345.0,3.8056,366.0,165400.0,2674,6.39,0.17,3
14.11,51.58,36.0,2734.0,1308.0,441.0,5.9265,448.0,227300.0,2675,6.2,0.16,4
14.11,51.57,24.0,1877.0,898.0,483.0,2.2264,519.0,112500.0,2676,3.89,0.28,2
14.11,51.59,45.0,1879.0,946.0,409.0,3.3333,395.0,254700.0,2677,4.59,0.21,3
14.56,52.06,29.0,2476.0,1217.0,416.0,6.2045,434.0,393800.0,2678,5.95,0.18,4
12.68,52.16,27.0,2512.0,1861.0,511.0,4.2386,506.0,184200.0,2679,4.92,0.2,3
12.68,52.17,35.0,1363.0,1786.0,301.0,3.0804,302.0,313400.0,2680,4.53,0.22,2
11.87,52.93,30.0,2170.0,984.0,309.0,5.6916,318.0,191930.9652894885,2681,7.02,0.15,4
11.86,52.94,45.0,121.0,67.0,27.0,2.9821,25.0,325000.0,2682,4.48,0.21,2
12.43,52.58,10.0,1391.0,1378.0,377.0,1.9049,420.0,222200.0,2683,3.69,0.3,2
12.42,52.59,17.0,3139.0,1612.0,516.0,3.3571,569.0,112300.0,2684,6.08,0.18,3
13.86,53.43,19.0,1809.0,2051.0,416.0,1.8144,477.0,49800.0,2685,4.35,0.26,2
13.85,53.41,14.0,4687.0,2436.0,779.0,4.5391,793.0,180900.0,2686,6.02,0.17,3
13.85,53.42,16.0,3031.0,1087.0,421.0,7.3732,438.0,287300.0,2687,7.2,0.14,5
12.45,52.94,52.0,4220.0,1225.2837321251593,892.0,3.1901,908.0,167600.0,2688,4.73,0.22,2
12.45,52.93,52.0,1871.0,646.0,284.0,3.665552516894221,326.0,191930.9652894885,2689,6.59,0.17,3
12.98,53.01,21.0,2221.4102736512973,1225.2837321251593,430.14788333569305,4.4611,457.5068800028618,164600.0,2690,5.16,0.21,3
14.48,51.81,18.0,3998.0,2071.0,660.0,4.3836,744.0,102000.0,2691,6.06,0.19,3
13.14,52.7,52.0,1860.0,1215.0,367.0,2.9554,400.0,136500.0,2692,5.07,0.22,2
13.13,52.7,47.0,1269.0,1628.0,325.0,1.5089,323.0,115800.0,2693,3.9,0.25,1
13.15,52.71,41.0,1251.0,1053.0,278.0,3.2778,279.0,150800.0,2694,4.5,0.22,3
13.14,52.72,34.0,3756.0,2237.0,686.0,3.7562,726.0,132900.0,2695,5.48,0.19,3
14.57,51.94,43.0,1005.0,492.0,172.0,2.6812,200.0,72800.0,2696,5.84,0.2,2
14.57,51.93,44.0,2314.0,796.0,388.0,3.4914,415.0,153900.0,2697,5.96,0.18,3
14.55,51.93,42.0,2839.0,1203.0,487.0,3.7708,516.0,79400.0,2698,5.83,0.18,3
12.24,53.0,18.0,1348.0,631.0,247.0,5.3154,238.0,289400.0,2699,5.46,0.18,4
12.24,53.01,11.0,1472.0,1012.0,285.0,4.21,261.0,175600.0,2700,5.16,0.18,3
12.25,53.0,16.0,4021.0,1488.0,650.0,5.32,701.0,219500.0,2701,6.19,0.17,4
12.27,52.93,40.0,946.0,700.0,352.0,1.775,375.0,112500.0,2702,2.69,0.2050331686661962,2
12.24,52.92,52.0,1009.0,614.0,231.0,4.0074,216.0,200800.0,2703,4.37,0.21,3
12.23,52.92,14.0,2221.4102736512973,3100.0,430.14788333569305,4.0018,457.5068800028618,143800.0,2704,5.16,0.21,3
12.26,52.93,34.0,760.0,723.0,198.0,5.3169,174.0,227600.0,2705,3.84,0.23,4
12.62,52.57,5.0,2221.4102736512973,1225.2837321251593,430.14788333569305,4.7813,457.5068800028618,240900.0,2706,5.16,0.21,3
13.16,53.23,52.0,1071.0,440.0,192.0,4.0662,201.0,204200.0,2707,5.58,0.19,3
12.48,52.77,31.0,1108.0,1151.0,229.0,4.3333,238.0,149500.0,2708,4.84,0.21,3
13.52,52.08,50.0,1867.0,1128.0,378.0,2.5401,403.0,129100.0,2709,4.94,0.22,2
13.51,52.07,10.0,212.0,78.0,21.0,6.0622,38.0,390000.0,2710,5.179789114699331,0.18,4
14.26,52.61,17.0,785.0,417.0,136.0,2.3289,155.0,58200.0,2711,5.77,0.2,2
13.94,51.6,50.0,1279.0,675.0,255.0,1.9028,300.0,150800.0,2712,5.02,0.23,2
13.44,52.73,23.0,2365.0,1209.0,347.0,6.0132,355.0,259400.0,2713,6.82,0.15,4
12.76,53.09,21.0,3244.0,1158.0,415.0,7.5,426.0,191930.9652894885,2714,7.82,0.13,5
13.79,53.34,42.0,2221.4102736512973,2096.0,430.14788333569305,6.4752,457.5068800028618,191930.9652894885,2715,5.16,0.21,5
13.8,53.34,34.0,1102.0,949.0,212.0,4.0792,212.0,165100.0,2716,5.2,0.19,3
13.88,51.78,28.0,2675.0,1392.0,521.0,2.3108,527.0,72000.0,2717,5.13,0.2,2
13.88,51.79,25.0,1631.0,1045.0,386.0,2.4505,415.0,147500.0,2718,4.23,0.25,2
14.16,53.35,5.0,4718.0,2564.0,1056.0,2.9877,1140.0,119900.0,2719,4.47,0.24,2
14.12,52.63,16.0,4590.0,2195.0,430.14788333569305,3.8273,457.5068800028618,334900.0,2720,5.179789114699331,0.1,3
13.56,53.19,18.0,2814.0,1439.0,493.0,3.599,539.0,262000.0,2721,5.71,0.19,3
13.07,52.98,52.0,1196.0,965.0,265.0,3.5345,236.0,55000.0,2722,4.51,0.2,3
13.95,53.35,32.0,1437.0,752.0,245.0,4.7422,257.0,240900.0,2723,5.87,0.18,3
14.22,52.73,13.0,3216.0,1627.0,715.0,3.0859,765.0,167800.0,2724,4.5,0.24,2
14.21,52.74,23.0,1985.0,1198.0,389.0,2.7734,424.0,116800.0,2725,5.1,0.21,2
14.19,52.73,28.0,3391.0,1546.0,553.0,4.2188,550.0,139200.0,2726,6.13,0.16,3
13.59,53.02,37.0,1892.0,1039.0,343.0,4.8295,347.0,212100.0,2727,5.52,0.18,4
12.77,52.91,15.0,825.0,334.0,131.0,4.0391,130.0,169500.0,2728,6.3,0.16,3
12.76,52.91,25.0,1295.0,856.0,342.0,2.7157,417.0,350000.0,2729,3.79,0.32,2
12.14,53.0,21.0,1276.0,501.0,205.0,3.95,208.0,143600.0,2730,6.22,0.16,3
11.95,52.69,37.0,1625.0,1243.0,350.0,1.3971,383.0,89800.0,2731,4.64,0.24,1
12.95,52.25,41.0,1979.0,1157.0,459.0,4.4083,496.0,217700.0,2732,4.31,0.25,3
12.96,52.22,35.0,2108.0,1243.0,394.0,3.6731,405.0,167000.0,2733,5.35,0.19,3
12.94,52.25,28.0,1926.0,1717.0,535.0,1.9385,556.0,123200.0,2734,3.6,0.29,2
12.99,52.26,36.0,2043.0,606.0,326.0,3.665552516894221,467.0,191930.9652894885,2735,6.27,0.23,3
12.96,52.21,47.0,1375.0,1512.0,418.0,2.1071,359.0,208900.0,2736,3.29,0.26,2
12.92,52.26,52.0,1803.0,683.0,259.0,3.665552516894221,257.0,191930.9652894885,2737,6.96,0.14,3
12.92,52.27,24.0,1098.0,353.0,145.0,3.8333,193.0,92600.0,2738,7.57,0.18,3
13.73,53.26,46.0,2054.0,1170.0,494.0,2.1786,502.0,206300.0,2739,4.16,0.24,2
13.79,52.73,30.0,3027.0,1970.0,590.0,4.3409,604.0,156000.0,2740,5.13,0.2,3
14.05,52.45,13.0,3641.0,1737.0,788.0,2.1418,897.0,130600.0,2741,4.62,0.25,2
14.04,52.43,26.0,2221.4102736512973,1225.2837321251593,430.14788333569305,2.9646,457.5068800028618,179800.0,2742,5.16,0.21,2
14.03,52.43,38.0,1388.0,871.0,265.0,2.1667,276.0,193800.0,2743,5.24,0.2,2
13.76,51.8,45.0,1797.0,870.0,281.0,4.5417,303.0,434500.0,2744,6.4,0.17,3
13.74,51.79,42.0,2225.0,864.0,381.0,4.1189,367.0,172400.0,2745,5.84,0.16,3
14.25,52.16,36.0,1111.0,444.0,177.0,3.7031,184.0,245300.0,2746,6.28,0.17,3
14.26,52.2,13.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.7313,457.5068800028618,189800.0,2747,5.16,0.21,3
14.26,52.18,26.0,2678.0,1225.2837321251593,685.0,3.6953,702.0,176800.0,2748,3.91,0.26,3
14.26,52.19,36.0,60.0,51.0,14.0,3.625,12.0,67500.0,2749,4.29,0.2,3
14.32,52.16,16.0,1410.0,741.0,229.0,4.725,209.0,204500.0,2750,6.16,0.15,3
14.27,52.17,15.0,2191.0,1150.0,330.0,4.7969,358.0,227500.0,2751,6.64,0.16,3
14.29,52.18,25.0,1577.0,611.0,284.0,5.25,266.0,205100.0,2752,5.55,0.17,4
13.02,52.83,27.0,1416.0,1024.0,268.0,5.1074,251.0,185200.0,2753,5.28,0.18,4
13.02,52.81,28.0,1784.0,735.0,278.0,4.6635,311.0,206700.0,2754,6.42,0.17,3
13.02,52.8,18.0,3860.0,1643.0,664.0,2.0714,760.0,92600.0,2755,5.81,0.2,2
14.05,52.19,34.0,1941.0,1021.0,339.0,4.4663,356.0,183900.0,2756,5.73,0.18,3
13.29,51.55,19.0,2802.0,1159.0,597.0,4.7891,802.0,334600.0,2757,4.69,0.29,3
13.79,52.67,27.0,2301.0,847.0,627.0,1.7208,640.0,67500.0,2758,3.67,0.28,2
14.05,51.79,13.0,2604.0,978.0,417.0,2.933,443.0,170700.0,2759,6.24,0.17,2
14.04,51.79,14.0,1111.0,472.0,145.0,7.6344,142.0,290500.0,2760,7.66,0.13,5
12.16,52.91,37.0,1043.0,555.0,197.0,3.4125,196.0,125000.0,2761,5.29,0.19,3
12.44,52.17,48.0,1408.0,682.0,279.0,2.9271,301.0,146600.0,2762,5.05,0.21,2
12.46,52.17,9.0,4999.0,2687.0,817.0,4.2324,874.0,142100.0,2763,6.12,0.17,3
11.74,53.04,16.0,4082.0,1912.0,652.0,4.4609,666.0,142900.0,2764,6.26,0.16,3
11.73,53.04,11.0,4897.0,1931.0,616.0,7.7499,636.0,334800.0,2765,7.95,0.13,5
11.72,53.04,39.0,2099.0,1500.0,380.0,4.8304,397.0,191930.9652894885,2766,5.52,0.19,4
12.2,54.11,52.0,2339.0,1090.0,507.0,3.3679,548.0,350000.0,2767,4.61,0.23,3
11.74,53.03,25.0,1393.0,976.0,245.0,5.4485,243.0,225200.0,2768,5.69,0.17,4
12.8,52.63,38.0,1026.0,789.0,193.0,4.2,190.0,163200.0,2769,5.32,0.19,3
12.8,52.62,19.0,2922.0,1221.0,442.0,5.8002,417.0,238700.0,2770,6.61,0.14,4
11.87,53.23,52.0,459.0,276.0,107.0,2.375,112.0,198400.0,2771,4.29,0.24,2
13.75,51.76,20.0,1855.0,1091.0,443.0,1.5547,519.0,93900.0,2772,4.19,0.28,1
12.81,52.67,35.0,2785.0,1631.0,614.0,3.9038,663.0,276100.0,2773,4.54,0.24,3
12.8,52.64,35.0,995.0,615.0,199.0,5.0942,202.0,217500.0,2774,5.0,0.2,4
12.8,52.66,19.0,5255.0,1773.0,725.0,7.8013,762.0,474000.0,2775,7.25,0.15,5
12.8,52.67,6.0,1649.0,732.0,350.0,3.4231,369.0,123800.0,2776,4.71,0.22,3
13.31,52.66,23.0,1796.0,939.0,330.0,2.7955,380.0,96300.0,2777,5.44,0.21,2
13.32,52.66,9.0,1830.0,1515.0,220.0,4.2109,353.0,450000.0,2778,5.179789114699331,0.19,3
12.55,52.1,25.0,639.0,311.0,93.0,6.6833,98.0,275900.0,2779,6.87,0.15,5
12.56,52.1,20.0,2221.4102736512973,2631.0,980.0,2.1339,457.5068800028618,78500.0,2780,2.27,0.21,2
13.11,52.33,28.0,2319.0,1369.0,564.0,3.6169,579.0,257000.0,2781,4.11,0.25,3
13.1,52.34,52.0,2459.0,1012.0,475.0,4.0568,507.0,387900.0,2782,5.18,0.21,3
14.03,52.55,24.0,3505.0,2098.0,774.0,1.9575,819.0,67000.0,2783,4.53,0.23,2
13.28,52.95,4.0,4530.0,1804.0,837.0,3.3942,1070.0,72100.0,2784,5.41,0.24,3
12.23,53.3,9.0,3360.0,2041.0,810.0,2.1013,833.0,100700.0,2785,4.15,0.25,2
12.24,53.3,26.0,2807.0,1785.0,580.0,2.1638,630.0,132800.0,2786,4.84,0.22,2
12.25,53.3,16.0,2785.0,1387.0,530.0,2.3886,616.0,89400.0,2787,5.25,0.22,2
12.23,53.29,37.0,2824.0,1619.0,573.0,3.5568,633.0,184500.0,2788,4.93,0.22,3
14.16,52.36,30.0,2800.0,1292.0,742.0,2.7614,757.0,272200.0,2789,3.77,0.27,2
13.12,52.14,52.0,2248.0,813.0,265.0,3.665552516894221,255.0,191930.9652894885,2790,5.179789114699331,0.11,3
13.76,53.14,34.0,2138.0,1682.0,463.0,3.6006,490.0,161700.0,2791,4.62,0.23,3
13.66,53.28,26.0,2193.0,1186.0,559.0,3.6474,558.0,184100.0,2792,3.92,0.25,3
14.21,53.06,11.0,4487.0,2195.0,780.0,3.9615,868.0,194600.0,2793,5.75,0.19,3
14.22,53.06,9.0,655.0,222.0,109.0,7.8528,110.0,337500.0,2794,6.01,0.17,5
13.62,52.69,52.0,1598.0,689.0,265.0,4.6071,285.0,337400.0,2795,6.03,0.18,3
13.53,52.72,19.0,2307.0,1266.0,437.0,1.6875,525.0,63000.0,2796,5.28,0.23,2
13.54,52.7,37.0,997.0,531.0,282.0,4.7773,262.0,400000.0,2797,3.54,0.26,3
13.6,52.65,49.0,2860.0,1178.0,522.0,4.625,552.0,355000.0,2798,5.48,0.19,3
13.61,52.69,35.0,2987.0,1244.0,387.0,7.1322,391.0,191930.9652894885,2799,7.72,0.13,5
13.59,52.69,14.0,3063.0,1570.0,419.0,6.2917,426.0,224700.0,2800,7.31,0.14,4
13.61,52.67,49.0,2838.0,1487.0,677.0,2.5238,749.0,169300.0,2801,4.19,0.26,2
13.63,52.67,27.0,1452.0,928.0,259.0,4.6908,251.0,186600.0,2802,5.61,0.17,3
13.62,52.67,4.0,2221.4102736512973,1225.2837321251593,430.14788333569305,4.8686,457.5068800028618,195300.0,2803,5.16,0.21,4
13.6,52.69,35.0,1022.0,628.0,187.0,3.9375,183.0,187500.0,2804,5.47,0.18,3
13.55,52.68,46.0,1824.0,1200.0,451.0,3.4375,438.0,156700.0,2805,4.04,0.24,3
13.55,52.7,22.0,2340.0,1382.0,546.0,3.343,664.0,184600.0,2806,4.29,0.28,3
11.63,53.06,13.0,2173.0,891.0,345.0,8.0158,349.0,420000.0,2807,6.3,0.16,5
