index,;longitude;latitude;f1;f2;f3;f4;f5;f6;t1
2697;14,55;51,93;42;2839;1203;487;3,7708;516;79400
2698;12,24;53;18;1348;631;247;5,3154;238;289400
2699;12,24;53,01;11;1472;1012;285;4,21;261;175600
2700;12,25;53;16;4021;1488;650;5,32;701;219500
2701;12,27;52,93;40;946;700;352;1,775;375;112500
2702;12,24;52,92;52;1009;614;231;4,0074;216;200800
2703;12,23;52,92;14;7355;3100;2051;4,0018;2408;143800
2704;12,26;52,93;34;760;723;198;5,3169;174;227600
2705;12,62;52,57;5;8710;4372;1527;4,7813;1614;240900
2706;13,16;53,23;52;1071;440;192;4,0662;201;204200
2707;12,48;52,77;31;1108;1151;229;4,3333;238;149500
2708;13,52;52,08;50;1867;1128;378;2,5401;403;129100
2709;13,51;52,07;10;212;78;21;6,0622;38;390000
2710;14,26;52,61;17;785;417;136;2,3289;155;58200
2711;13,94;51,6;50;1279;675;255;1,9028;300;150800
2712;13,44;52,73;23;2365;1209;347;6,0132;355;259400
2713;12,76;53,09;21;3244;1158;415;7,5;426;500001
2714;13,79;53,34;42;6297;2096;1205;6,4752;1307;500001
2715;13,8;53,34;34;1102;949;212;4,0792;212;165100
2716;13,88;51,78;28;2675;1392;521;2,3108;527;72000
2717;13,88;51,79;25;1631;1045;386;2,4505;415;147500
2718;14,16;53,35;5;4718;2564;1056;2,9877;1140;119900
2719;14,12;52,63;16;4590;2195;1139;3,8273;1200;334900
2720;13,56;53,19;18;2814;1439;493;3,599;539;262000
2721;13,07;52,98;52;1196;965;265;3,5345;236;55000
2722;13,95;53,35;32;1437;752;245;4,7422;257;240900
2723;14,22;52,73;13;3216;1627;715;3,0859;765;167800
2724;14,21;52,74;23;1985;1198;389;2,7734;424;116800
2725;14,19;52,73;28;3391;1546;553;4,2188;550;139200
2726;13,59;53,02;37;1892;1039;343;4,8295;347;212100
2727;12,77;52,91;15;825;334;131;4,0391;130;169500
2728;12,76;52,91;25;1295;856;342;2,7157;417;350000
2729;12,14;53;21;1276;501;205;3,95;208;143600
2730;11,95;52,69;37;1625;1243;350;1,3971;383;89800
2731;12,95;52,25;41;1979;1157;459;4,4083;496;217700
2732;12,96;52,22;35;2108;1243;394;3,6731;405;167000
2733;12,94;52,25;28;1926;1717;535;1,9385;556;123200
2734;12,99;52,26;36;2043;606;326;8,4331;467;500001
2735;12,96;52,21;47;1375;1512;418;2,1071;359;208900
2736;12,92;52,26;52;1803;683;259;10,9508;257;500001
2737;12,92;52,27;24;1098;353;145;3,8333;193;92600
2738;13,73;53,26;46;2054;1170;494;2,1786;502;206300
2739;13,79;52,73;30;3027;1970;590;4,3409;604;156000
2740;14,05;52,45;13;3641;1737;788;2,1418;897;130600
2741;14,04;52,43;26;6672;3333;1557;2,9646;1729;179800
2742;14,03;52,43;38;1388;871;265;2,1667;276;193800
2743;13,76;51,8;45;1797;870;281;4,5417;303;434500
2744;13,74;51,79;42;2225;864;381;4,1189;367;172400
2745;14,25;52,16;36;1111;444;177;3,7031;184;245300
2746;14,26;52,2;13;8327;4126;1773;3,7313;1849;189800
2747;14,26;52,18;26;2678;3262;685;3,6953;702;176800
2748;14,26;52,19;36;60;51;14;3,625;12;67500
2749;14,32;52,16;16;1410;741;229;4,725;209;204500
2750;14,27;52,17;15;2191;1150;330;4,7969;358;227500
2751;14,29;52,18;25;1577;611;284;5,25;266;205100
2752;13,02;52,83;27;1416;1024;268;5,1074;251;185200
2753;13,02;52,81;28;1784;735;278;4,6635;311;206700
2754;13,02;52,8;18;3860;1643;664;2,0714;760;92600
2755;14,05;52,19;34;1941;1021;339;4,4663;356;183900
2756;13,29;51,55;19;2802;1159;597;4,7891;802;334600
2757;13,79;52,67;27;2301;847;627;1,7208;640;67500
2758;14,05;51,79;13;2604;978;417;2,933;443;170700
2759;14,04;51,79;14;1111;472;145;7,6344;142;290500
2760;12,16;52,91;37;1043;555;197;3,4125;196;125000
2761;12,44;52,17;48;1408;682;279;2,9271;301;146600
2762;12,46;52,17;9;4999;2687;817;4,2324;874;142100
2763;11,74;53,04;16;4082;1912;652;4,4609;666;142900
2764;11,73;53,04;11;4897;1931;616;7,7499;636;334800
2765;11,72;53,04;39;2099;1500;380;4,8304;397;493200
2766;12,2;54,11;52;2339;1090;507;3,3679;548;350000
2767;11,74;53,03;25;1393;976;245;5,4485;243;225200
2768;12,8;52,63;38;1026;789;193;4,2;190;163200
2769;12,8;52,62;19;2922;1221;442;5,8002;417;238700
2770;11,87;53,23;52;459;276;107;2,375;112;198400
2771;13,75;51,76;20;1855;1091;443;1,5547;519;93900
2772;12,81;52,67;35;2785;1631;614;3,9038;663;276100
2773;12,8;52,64;35;995;615;199;5,0942;202;217500
2774;12,8;52,66;19;5255;1773;725;7,8013;762;474000
2775;12,8;52,67;6;1649;732;350;3,4231;369;123800
2776;13,31;52,66;23;1796;939;330;2,7955;380;96300
2777;13,32;52,66;9;1830;1515;220;4,2109;353;450000
2778;12,55;52,1;25;639;311;93;6,6833;98;275900
2779;12,56;52,1;20;6541;2631;980;2,1339;1401;78500
2780;13,11;52,33;28;2319;1369;564;3,6169;579;257000
2781;13,1;52,34;52;2459;1012;475;4,0568;507;387900
2782;14,03;52,55;24;3505;2098;774;1,9575;819;67000
2783;13,28;52,95;4;4530;1804;837;3,3942;1070;72100
2784;12,23;53,3;9;3360;2041;810;2,1013;833;100700
2785;12,24;53,3;26;2807;1785;580;2,1638;630;132800
2786;12,25;53,3;16;2785;1387;530;2,3886;616;89400
2787;12,23;53,29;37;2824;1619;573;3,5568;633;184500
2788;14,16;52,36;30;2800;1292;742;2,7614;757;272200
2789;13,12;52,14;52;2248;813;265;15,0001;255;500001
2790;13,76;53,14;34;2138;1682;463;3,6006;490;161700
2791;13,66;53,28;26;2193;1186;559;3,6474;558;184100
2792;14,21;53,06;11;4487;2195;780;3,9615;868;194600
2793;14,22;53,06;9;655;222;109;7,8528;110;337500
2794;13,62;52,69;52;1598;689;265;4,6071;285;337400
2795;13,53;52,72;19;2307;1266;437;1,6875;525;63000
2796;13,54;52,7;37;997;531;282;4,7773;262;400000
2797;13,6;52,65;49;2860;1178;522;4,625;552;355000
2798;13,61;52,69;35;2987;1244;387;7,1322;391;500001
2799;13,59;52,69;14;3063;1570;419;6,2917;426;224700
2800;13,61;52,67;49;2838;1487;677;2,5238;749;169300
2801;13,63;52,67;27;1452;928;259;4,6908;251;186600
2802;13,62;52,67;4;8207;3887;1304;4,8686;1373;195300
2803;13,6;52,69;35;1022;628;187;3,9375;183;187500
2804;13,55;52,68;46;1824;1200;451;3,4375;438;156700
2805;13,55;52,7;22;2340;1382;546;3,343;664;184600
2806;11,63;53,06;13;2173;891;345;8,0158;349;420000
2807;13,34;52,81;39;2124;1365;606;1,6642;661;281300
2808;13,21;51,75;35;1368;2239;461;1,913;486;114300
2809;13,94;53,24;17;4013;2263;661;5,131;673;148300
2810;11,29;53,1;25;3546;1530;601;7,4001;584;500001
2811;13,66;52,25;24;2307;842;507;3,6111;510;341500
2812;13,62;52,23;52;174;249;57;1,7763;66;312500
2813;13,61;52,22;20;3398;1231;744;2,0288;771;350000
2814;13,63;52,25;52;2602;1137;419;5,3185;418;358000
2815;13,77;51,63;34;1999;2391;439;2,8;427;144300
2816;12,76;52,76;18;1734;783;447;1,9044;467;154300
2817;13,39;53,11;35;1683;1242;335;3,5172;347;190400
2818;13,4;53,11;24;796;227;139;0,8964;243;59200
2819;13,36;51,59;11;3751;1949;555;5,7862;565;269400
2820;13,36;51,58;36;1656;817;308;5,5675;310;215900
2821;12,21;53,15;52;1970;871;474;4,0625;495;355600
2822;12,24;53,16;32;1484;673;272;5,2019;274;279900
2823;12,22;53,15;48;1690;962;317;3,2875;339;221500
2824;13,2;51,62;26;5077;1872;636;7,4713;640;351200
2825;13,19;51,68;25;2213;1066;390;7,2165;360;360900
2826;13,98;52;23;1824;1146;362;2,8913;354;60900
2827;13,98;51,99;16;3402;1479;1043;3,5861;1193;500001
2828;13,98;52,01;5;2706;3148;855;1,7301;925;125000
2829;14,36;52,31;27;437;469;97;1,7206;108;107500
2830;14,38;52,26;25;2786;1669;462;5,5184;470;268300
2831;14,36;52,27;45;1076;781;238;3,95;213;164000
2832;13,94;51,47;21;2361;1146;396;3,6597;464;195100
2833;14,07;52,71;28;2410;2399;594;2,7339;616;156700
2834;12,47;53,19;33;2886;2650;728;2,625;726;178700
2835;14,02;53,12;52;55;65;22;1,6591;18;112500
2836;14,02;53,13;52;674;647;168;3,375;180;116100
2837;14,21;53,2;30;2188;1033;437;2,1419;;105200
2838;13,6;52,76;20;1950;1054;312;4,625;310;222100
2839;13,65;52,74;40;2549;1275;494;2,9469;478;111600
2840;13,6;52,77;26;2182;1638;704;2,8981;704;229800
2841;13,66;52,76;14;3120;1569;556;3,5385;595;157400
2842;13,66;52,75;28;1985;1092;548;2,4701;582;290900
2843;13,64;52,74;17;1969;717;268;3,4698;297;179700
2844;13,94;53,27;27;1297;776;337;2,4643;355;244400
2845;13,93;53,27;22;886;595;161;2,4398;173;150000
2846;13,74;52,28;15;4363;2410;666;5,4824;690;179700
2847;13,74;52,27;43;2268;1151;449;4,9091;438;293200
2848;10,81;53,7;27;2744;1340;452;3,8816;464;147300
2849;12,25;54,25;21;3052;1588;568;4,3397;624;268100
2850;13,31;52,38;18;1128;772;220;2,1771;237;39200
2851;12,82;53,17;52;1484;498;223;6,6053;224;331400
2852;13,75;53,24;42;1115;1412;325;3,0903;297;153500
2853;14,05;52,01;44;1337;968;240;3,4688;245;183600
2854;13,55;53;18;1802;945;292;3,4044;332;115300
2855;12,78;53,25;12;4965;2191;804;3,5611;872;90200
2856;13,61;52,65;20;4534;1941;892;6,0362;954;463500
2857;13,58;52,65;36;1887;1006;329;3,1554;370;170700
2858;12,41;53,93;43;557;573;144;1,7212;165;59000
2859;13,57;52,63;44;2819;1258;503;4,4777;514;452800
2860;13,57;52,64;40;2124;998;372;5,3369;370;370400
2861;13,8;52,12;22;3335;1500;719;3,7315;754;197900
2862;13,81;52,12;16;1807;587;296;1,9811;346;162500
2863;14,19;52,19;52;2264;1403;476;2,7083;439;99400
2864;14,2;52,19;33;3463;1845;1134;2,0205;1170;243800
2865;11,66;53,11;35;3079;1807;589;4,69;579;199300
2866;13,61;52,62;41;1904;1666;498;3,6845;514;175800
2867;12,91;52,19;43;1690;1017;359;2,1078;379;133500
2868;13,72;51,69;21;1231;609;206;2,8365;;90000
2869;13,97;51,8;49;1789;848;311;6,0199;288;500000
2870;12,39;53,12;44;3690;1922;736;2,6346;809;139800
2871;12,57;52,95;41;1486;2312;541;1,3963;509;92900
2872;13,94;53,22;29;1646;1296;351;1,9423;391;69700
2873;13,4;52,32;8;4195;291;115;3,4792;725;180800
2874;13,41;52,32;21;2333;1073;332;4,8125;377;161100
2875;13,39;52,34;17;6645;2557;1032;6,3892;1034;480800
2876;14,3;53,52;28;1812;853;278;4,9879;294;229400
2877;13,26;53,41;30;3977;1387;582;2,6161;930;132500
2878;14,31;53,51;17;934;452;184;1,9875;284;83700
2879;13,27;53,4;24;1451;1413;283;2,125;320;61200
2880;13,14;52,24;32;2436;2839;516;4,5607;504;182100
2881;13,12;52,24;18;3611;2381;642;5,6345;614;231000
2882;13,14;52,25;35;1188;1373;332;2,9107;342;150900
2883;13,14;52,23;39;2054;1205;403;4,239;423;213000
2884;13,7;53,19;34;2178;1193;446;3,1719;455;115300
2885;14,34;51,98;44;2395;1287;450;4,6923;458;299000
2886;14,33;51,99;24;3930;1831;616;6,3767;661;269000
2887;12,42;52,95;39;2794;1319;441;5,878;444;387800
2888;12,34;53,2;28;2696;947;356;9,0055;346;375400
2889;12,33;53,2;30;749;537;199;0,8229;214;68400
2890;14,61;52,58;52;1575;629;284;5,6437;284;312000
2891;14,16;52,69;24;1228;537;273;2,25;320;192000
2892;12,85;52,34;33;3512;1971;598;4,4653;632;193200
2893;12,86;52,34;29;4045;3036;845;3,1982;885;171700
2894;12,87;52,34;52;1968;784;430;3,3702;472;370000
2895;13,88;53,35;41;2220;927;355;5,3184;367;376000
2896;13,88;53,36;21;2740;2630;564;2,6629;615;102700
2897;14,48;51,58;47;1721;834;334;4,1923;343;231200
2898;14,47;51,61;36;2396;1225;515;2,9559;536;136600
2899;14,47;51,6;52;1354;531;206;4,8059;227;270600
2900;14,48;51,59;33;2952;1264;517;4,4209;565;274600
2901;12,9;51,95;4;1611;275;84;3,5781;239;244400
2902;13,79;52,25;43;2998;970;430;5,5385;470;431800
2903;13,61;52,6;37;4142;1936;968;2,693;1031;174100
2904;13,59;52,62;38;2521;1091;597;4,1296;647;322900
2905;13,6;52,61;14;4054;1581;579;3,0882;787;148200
2906;13,59;52,6;52;541;240;145;3,5865;157;290000
2907;13,63;52,61;43;1485;653;251;3;270;141700
2908;14,18;53,22;29;2658;1318;498;5,3561;484;298900
2909;14,15;53,21;43;1718;826;336;2,7014;344;133700
2910;13,12;53,4;48;2434;1281;662;1,6277;744;140600
2911;13,87;53,53;31;2356;921;358;7,0245;405;500001
2912;13,13;53,4;36;1069;567;190;1,9559;228;78400
2913;14,3;53,11;23;7544;3221;1043;7,642;1031;374900
2914;14,31;53,12;45;964;613;201;2,9119;173;228900
2915;13,13;53,41;47;2059;2033;544;1,9028;618;217900
2916;13,12;53,42;18;921;368;120;6,0842;126;261100
2917;13,24;53,11;52;653;296;121;4,175;128;144000
2918;13,25;53,1;38;238;191;67;1,3897;;125000
2919;13,92;53,68;16;2276;1184;513;1,875;594;93800
2920;11,81;53,16;19;4021;1872;545;6,7919;557;295600
2921;11,81;53,17;30;861;1062;231;1,75;250;115400
2922;11,62;53,14;19;2512;1856;537;3,1815;509;189100
2923;13,98;51,84;14;15207;6301;2829;3,9699;2924;217000
2924;13,97;51,84;15;1889;754;409;2,2278;368;132800
2925;12,79;52,38;25;4921;1913;834;6,8742;866;413100
2926;12,8;52,4;5;2589;1109;360;6,8089;351;334100
2927;14,19;52,71;42;2301;2114;561;2,0579;621;132700
2928;13,76;53,13;52;3017;1588;800;3,3882;851;471400
2929;12,24;53,09;21;5108;3288;1405;3,1927;1510;252600
2930;12,65;53,94;50;1922;1049;443;3,5833;427;348500
2931;13,5;52,3;44;1618;667;300;2,875;310;82700
2932;12,41;52,28;28;1900;918;351;3,7841;401;144900
2933;12,4;52,3;52;377;530;96;1;97;45000
2934;12,3;52,56;27;4140;2135;893;3,6292;;264600
2935;12,3;52,57;34;1248;986;272;2,9167;284;104200
2936;12,3;52,58;46;1026;1109;333;1,2904;330;63300
2937;14,6;51,79;41;1580;881;361;2,7538;385;99600
2938;14,55;51,64;21;2202;1000;381;2,4423;484;102300
2939;14,56;51,64;31;6348;2559;1755;3,2818;1827;225000
2940;14,54;51,64;43;2241;932;395;2,9038;446;82000
2941;14,54;51,62;20;1054;1219;273;3,0437;269;76600
2942;13,5;53,31;28;1072;363;168;6,1636;165;367700
2943;13,39;51,84;20;1106;851;448;0,8894;494;350000
2944;13,39;51,83;20;4582;2325;1040;4,0556;1124;275000
2945;14,06;52,59;23;2293;969;399;4,4536;411;184000
2946;14,03;52,58;21;5195;2539;988;4,5033;1020;160500
2947;12,68;52,51;25;4405;2178;1090;3,0503;1262;225000
2948;14,03;51,75;21;1724;1006;290;3,2868;317;91700
2949;13,25;53,12;35;1378;645;217;5,9143;247;343400
2950;12,27;53,12;44;1462;821;341;2,599;338;362200
2951;12,27;53,11;52;1901;955;301;3,8259;335;253100
2952;14,63;52,04;4;974;428;203;4,6141;232;195400
2953;14,6;52,04;52;1057;837;292;2,4531;276;229000
2954;14,63;52,06;22;2163;1048;358;2,7171;436;95800
2955;13,3;51,53;34;3482;2227;641;5,1155;614;200900
2956;11,71;53,2;29;551;224;107;1,1917;166;50000
2957;11,91;54,14;52;1056;584;255;2,1513;274;86700
2958;13,14;51,93;36;2517;2446;689;2,1524;842;187500
2959;13,25;52,7;34;3268;1906;628;2,8237;640;110700
2960;13,26;52,71;39;2603;1196;487;3,0854;547;248700
2961;12,43;53,03;42;1413;630;219;6,8564;228;300000
2962;13,21;51,74;18;2547;411;214;2,5489;463;220500
2963;12,85;52,24;27;2143;898;367;1,6769;580;63200
2964;12,84;52,26;48;1186;487;207;3,8333;213;340800
2965;12,83;52,27;36;2143;751;396;6,7496;434;500001
2966;12,54;52,11;24;2991;1437;453;5,4286;500;273400
2967;12,39;52,16;35;1705;2212;539;2,325;562;161500
2968;13,92;51,99;34;4789;3134;1056;2,1782;1175;58400
2969;13,93;51,98;16;1565;950;280;5,8399;274;220600
2970;13,64;52,66;52;2744;1479;554;2,2768;547;96200
2971;12,93;52,67;52;1724;1016;395;3,3839;416;400000
2972;12,94;52,69;21;2050;1153;336;4,84;392;116400
2973;12,88;52,68;20;2063;1045;460;2,5035;486;153200
2974;12,93;52,68;21;1738;983;298;4,8274;295;174100
2975;12,95;52,68;25;3208;2843;1005;2,6673;1111;218100
2976;14,18;52,18;23;1658;836;297;3,35;307;85400
2977;14,2;52,17;25;5463;3010;1179;3,233;1265;199100
2978;13,69;51,78;19;1403;901;290;3,215;276;104600
2979;13,69;51,77;31;2809;1316;633;4,5606;666;303800
2980;13,13;52,65;15;1517;1275;343;1,5875;361;55800
2981;13,15;52,64;30;1762;761;292;6,5268;263;273100
2982;13,16;52,67;7;5389;2232;825;6,6659;903;500001
2983;13,14;52,66;35;1705;708;253;3,4539;321;300000
2984;13,12;52,65;35;998;1335;311;1,6574;313;102500
2985;12,89;52,15;35;3200;1723;610;1,8977;725;95600
2986;12,65;52,69;26;2668;1437;505;3,3125;510;100000
2987;12,68;52,69;19;3522;1820;977;3,2663;1036;337500
2988;12,67;52,69;10;443;48;21;3,125;111;71300
2989;14,17;51,8;24;2437;1430;444;3,8015;438;169100
2990;14,04;52,85;16;2175;1037;326;5,1909;327;201400
2991;14,03;52,85;23;1755;1374;506;4,3077;508;293500
2992;14;52,83;23;4332;2461;829;4,3594;857;223400
2993;14,01;52,84;24;2413;1237;381;6,4328;369;257200
2994;14,02;52,84;24;1306;889;276;2,4922;266;66100
2995;13,72;52,03;21;2713;1952;722;2,6959;731;178800
2996;13,73;52,03;20;10053;3083;1621;5,1506;1768;387500
2997;13,74;52,03;52;386;346;155;0,8075;164;137500
2998;13,75;52,83;47;1682;837;375;5,2806;379;400000
2999;12,51;52,45;9;1739;820;323;4,0556;358;182500
3000;12,49;52,33;25;1758;689;278;2,675;357;104200
3001;12,5;52,35;38;1042;773;248;2,7714;289;104700
3002;12,51;52,4;45;767;254;118;6,2895;130;340400
3003;12,46;52,42;32;1735;785;309;3,6641;331;275800
3004;12,52;52,37;30;3161;1865;771;2,7139;;231700
3005;12,51;52,38;42;1436;1005;298;3,4297;298;195800
3006;12,43;52,38;52;1009;929;210;2,5;231;162500
3007;12,47;52,42;38;715;1174;300;2,345;282;225000
3008;12,48;52,43;46;206;134;51;4,15;44;265000
3009;12,59;52,4;7;1879;1065;410;2,4183;444;103800
3010;12,53;52,45;29;2927;1710;623;3,6219;634;176600
3011;12,55;52,44;17;2449;1157;543;3,9519;536;274200
3012;12,43;52,41;32;3190;1614;512;3,8398;568;118200
3013;12,53;52,38;17;5512;2734;814;6,6073;;258100
3014;12,5;52,38;25;3087;2529;708;1,8689;720;66800
3015;12,52;52,45;34;3437;1783;608;2,3912;696;52900
3016;12,53;52,4;47;1229;582;256;2,9514;243;198100
3017;12,55;52,38;36;2230;1395;381;2,8493;417;109600
3018;12,49;52,42;9;957;532;142;8,6675;139;441000
3019;12,55;52,39;34;2815;1075;471;3,9792;479;164800
3020;12,54;52,45;37;1053;1354;292;2,5833;263;112500
3021;12,54;52,38;34;4108;1659;644;4,4097;664;252000
3022;12,48;52,42;36;1421;1418;355;1,9425;367;93400
3023;12,47;52,43;17;3341;3381;825;3,371;803;161800
3024;12,6;52,43;14;1671;1079;365;3,1389;383;248700
3025;12,48;52,37;10;1623;988;395;1,4194;409;58100
3026;12,58;52,44;17;1574;672;241;7,2929;262;355800
3027;12,41;52,41;45;1860;1893;456;2,6573;472;141800
3028;12,39;52,41;3;2516;781;337;5,6197;429;271600
3029;12,45;52,42;36;84;29;17;3,375;12;187500
3030;12,58;52,41;28;4667;2404;841;3,2325;875;89000
3031;12,58;52,4;52;3257;1045;620;4,5523;735;500001
3032;12,6;52,39;28;4194;2556;856;4,2227;811;235400
3033;12,42;52,39;44;3183;1183;473;5,0407;513;314900
3034;12,5;52,37;17;2816;1027;406;2,503;639;65600
3035;12,54;52,39;27;2790;1498;519;5,3106;513;268300
3036;13,18;51,8;22;2099;1135;509;2,1915;569;120800
3037;13,9;53,22;37;1843;1207;351;2,4821;366;111000
3038;12,84;53,05;20;2655;1081;379;4,5398;432;143100
3039;13,96;52,36;52;1983;887;331;3,2875;344;234400
3040;13,95;52,36;28;2075;1216;446;3,9732;463;281500
3041;13,24;53,15;27;1514;1603;518;2,8971;510;251100
3042;13,24;53,13;33;4448;1675;628;7,8904;631;468800
3043;12,91;52,58;33;1923;1205;389;1,8333;403;68300
3044;12,97;52,61;37;1987;1095;357;4,3203;347;232800
3045;12,96;52,59;39;1015;875;313;1,5;356;67000
3046;11,8;53,01;36;1749;855;319;4,6473;322;227100
3047;11,38;53,11;26;3842;1961;595;6,128;609;248200
3048;13,73;51,69;29;1860;1137;365;1,5281;400;61600
3049;12,27;53,06;18;2562;1128;414;3,9336;500;262500
3050;14,48;52,14;34;1891;966;355;3,6681;323;82000
3051;13,61;51,7;52;2337;981;328;5,8692;352;490400
3052;13,6;51,7;40;584;316;139;3,5938;126;243500
3053;14,7;52;16;2391;1419;373;5,8721;369;267800
3054;14,73;52,04;41;1865;825;369;4,2011;392;255400
3055;12,54;52,47;35;1606;829;273;5,273;289;187600
3056;14,12;52,11;52;1644;1269;355;2,6913;372;108300
3057;13,02;52,58;37;1226;1068;271;3,1607;255;172200
3058;13;52,6;5;4380;1913;741;6,7274;715;266400
3059;12,99;52,59;34;1959;849;357;6,2884;342;414700
3060;13,01;52,57;26;1284;820;254;2,5833;239;62300
3061;12,97;52,6;16;1868;1323;436;2,9559;443;163200
3062;12,99;52,58;5;123;50;20;2,7656;21;50000
3063;12,99;52,6;20;1379;937;304;3,6217;333;195300
3064;13,04;52,61;40;880;582;380;0,977;451;118800
3065;14,11;51,73;29;1753;1318;333;4,125;342;241400
3066;12,6;52,71;25;928;413;184;3,4904;195;196900
3067;13,71;52,06;31;1507;1548;347;3,4327;369;147200
3068;14,25;51,81;33;2891;1607;754;2,1281;793;139800
3069;14,24;51,81;10;7949;3176;1163;4,1099;1309;120100
3070;14,25;51,82;16;3369;1770;574;5,2662;532;126200
3071;12,67;52,76;26;2859;951;336;10,4277;343;500001
3072;14;51,96;21;2056;1332;429;3,3942;461;212800
3073;14;51,95;5;1560;1037;372;3,6154;369;181800
3074;14,02;51,96;30;3298;1532;602;5,0863;634;332000
3075;14;51,94;44;917;666;220;1,685;224;114200
3076;13,95;51,49;33;620;420;164;1,8417;161;150000
3077;13,97;51,5;43;3013;1525;529;4,95;574;194000
3078;14,6;51,8;52;1217;508;237;2,0547;325;326700
3079;14,07;53,15;46;441;621;144;1,8824;167;162500
3080;13,81;52,89;16;2734;1413;484;2,8085;501;105700
3081;13,95;52,92;47;1648;1120;338;2,0042;346;114200
3082;13,96;52,9;21;2073;1044;351;4,5682;357;371600
3083;14,14;51,71;42;1796;1107;372;1,9375;389;87000
3084;13,91;51,67;23;2597;922;338;10,5142;335;500001
3085;13,22;51,46;14;4236;1833;663;5,6399;701;300600
3086;13,96;53,07;36;2966;1231;482;4,6442;527;316800
3087;13,97;53,08;19;2962;1295;440;6,0689;405;248000
3088;13,77;52,55;34;2422;1010;395;5,6494;370;376200
3089;12,79;52,21;50;3250;2300;675;1,95;693;112600
3090;12,76;52,2;8;4874;2070;619;8,1117;627;410200
3091;12,77;52,17;34;2863;1243;466;6,0723;451;297200
3092;12,77;52,2;52;217;531;93;1,6607;82;137500
3093;12,75;52,18;30;3369;2032;795;4,0052;824;196400
3094;12,78;52,2;39;935;711;193;2,4375;210;101900
3095;12,23;53,26;10;3580;1688;467;7,7814;491;288700
3096;12,26;53,25;52;2713;1370;594;4,6547;624;325700
3097;12,14;53,07;44;1458;1159;283;1,1645;326;98200
3098;12,73;52,78;44;2256;1057;426;3,1204;451;110800
3099;12,73;52,77;32;2122;1929;539;2,7311;591;169300
3100;13,87;52,73;43;1633;837;350;3,0405;355;188000
3101;13,51;52,31;16;2429;1293;363;5,5;387;253200
3102;13,5;52,31;42;1200;647;192;2,5402;221;157500
3103;12,31;53,03;38;886;505;188;3,5938;176;125400
3104;13,47;53,25;34;2055;1134;408;3,825;448;235400
3105;14,11;53,4;22;1334;597;222;2,2132;261;89200
3106;14,13;53,39;17;2582;1087;423;2,5;553;104200
3107;14,14;53,4;34;2377;1055;362;6;362;367100
3108;14,16;53,41;45;1871;1315;382;3,3661;371;160800
3109;13,62;54;38;2067;2717;853;1,7641;914;250000
3110;14,1;53,4;11;4832;2190;888;2,6611;993;74700
3111;13,17;52,96;25;3250;1452;501;5,1084;546;303800
3112;13,15;52,97;2;4860;2332;1073;4,5022;1193;151900
3113;13,15;52,96;29;3193;2039;1265;1,8209;1452;500001
3114;13,54;53,31;4;1380;755;286;4,7961;322;168800
3115;13,4;51,65;42;1017;798;266;2,1719;253;99100
3116;13,39;51,65;40;1298;791;255;3,2344;277;104300
3117;13,51;53,08;11;3127;1594;694;4,3426;706;141300
3118;13,13;53,11;7;3003;1143;466;5,8548;504;500001
3119;12,62;52,07;23;4550;2301;744;4,556;762;205300
3120;12,92;52,16;45;2612;3117;584;2,3029;664;148800
3121;12,93;52,16;27;1937;1211;482;2,75;537;87500
3122;14,11;52,42;18;4481;2211;775;3,9934;780;123300
3123;13,79;52,59;21;3941;1897;670;4,88;655;343900
3124;13,79;52,58;24;2077;1488;389;4,5721;383;214700
